OBS	Resp	PPV
-4.8179	0.008	0.1123
-4.8118	0.0081	0.1122
-4.764	0.0085	0.1121
-4.7051	0.009	0.1124
-4.6973	0.009	0.1125
-4.6877	0.0091	0.1126
-4.6815	0.0092	0.1127
-4.672	0.0093	0.1128
-4.6683	0.0093	0.1129
-4.6625	0.0094	0.113
-4.6607	0.0094	0.1131
-4.6573	0.0094	0.1132
-4.6527	0.0094	0.1133
-4.6504	0.0095	0.1134
-4.6481	0.0095	0.1135
-4.6437	0.0095	0.1136
-4.6398	0.0096	0.1137
-4.6365	0.0096	0.1138
-4.6347	0.0096	0.1139
-4.6337	0.0096	0.114
-4.6318	0.0096	0.1141
-4.6295	0.0097	0.1142
-4.6269	0.0097	0.1143
-4.625	0.0097	0.1144
-4.6229	0.0097	0.1145
-4.6219	0.0097	0.1146
-4.6194	0.0098	0.1147
-4.6181	0.0098	0.1148
-4.6125	0.0098	0.1149
-4.6109	0.0098	0.115
-4.609	0.0099	0.1151
-4.6078	0.0099	0.1152
-4.6059	0.0099	0.1153
-4.6037	0.0099	0.1154
-4.6017	0.0099	0.1155
-4.6001	0.01	0.1156
-4.5991	0.01	0.1157
-4.5981	0.01	0.1158
-4.5969	0.01	0.1159
-4.5948	0.01	0.116
-4.5932	0.01	0.1161
-4.5921	0.01	0.1162
-4.5884	0.0101	0.1163
-4.5876	0.0101	0.1164
-4.5864	0.0101	0.1165
-4.585	0.0101	0.1166
-4.5842	0.0101	0.1167
-4.5828	0.0101	0.1168
-4.5803	0.0101	0.1169
-4.5787	0.0102	0.117
-4.5775	0.0102	0.1171
-4.5761	0.0102	0.1172
-4.5751	0.0102	0.1173
-4.5738	0.0102	0.1174
-4.5715	0.0102	0.1175
-4.5699	0.0103	0.1176
-4.5688	0.0103	0.1177
-4.5676	0.0103	0.1178
-4.5669	0.0103	0.1179
-4.5661	0.0103	0.118
-4.5643	0.0103	0.1181
-4.5623	0.0103	0.1182
-4.5614	0.0103	0.1183
-4.5602	0.0104	0.1184
-4.5591	0.0104	0.1185
-4.5584	0.0104	0.1186
-4.5573	0.0104	0.1187
-4.5566	0.0104	0.1188
-4.5558	0.0104	0.1189
-4.5549	0.0104	0.119
-4.5541	0.0104	0.1191
-4.5535	0.0104	0.1192
-4.5526	0.0104	0.1193
-4.5519	0.0104	0.1194
-4.5515	0.0104	0.1195
-4.55	0.0105	0.1196
-4.5488	0.0105	0.1197
-4.5479	0.0105	0.1198
-4.5462	0.0105	0.1199
-4.5451	0.0105	0.12
-4.5441	0.0105	0.1201
-4.5434	0.0105	0.1202
-4.5427	0.0105	0.1203
-4.5417	0.0105	0.1204
-4.5406	0.0106	0.1205
-4.5401	0.0106	0.1206
-4.5396	0.0106	0.1207
-4.5391	0.0106	0.1208
-4.5383	0.0106	0.1209
-4.5378	0.0106	0.121
-4.5371	0.0106	0.1211
-4.5358	0.0106	0.1212
-4.5354	0.0106	0.1213
-4.5345	0.0106	0.1214
-4.5341	0.0106	0.1215
-4.5336	0.0106	0.1216
-4.533	0.0106	0.1217
-4.5325	0.0106	0.1218
-4.532	0.0106	0.1219
-4.5309	0.0107	0.122
-4.5302	0.0107	0.1221
-4.5294	0.0107	0.1222
-4.5283	0.0107	0.1223
-4.5278	0.0107	0.1224
-4.5268	0.0107	0.1225
-4.5261	0.0107	0.1226
-4.5253	0.0107	0.1227
-4.5251	0.0107	0.1228
-4.5242	0.0107	0.1229
-4.5233	0.0107	0.123
-4.5228	0.0107	0.1231
-4.5221	0.0107	0.1232
-4.5216	0.0108	0.1233
-4.5207	0.0108	0.1234
-4.5194	0.0108	0.1235
-4.5187	0.0108	0.1236
-4.5181	0.0108	0.1237
-4.5177	0.0108	0.1238
-4.5169	0.0108	0.1239
-4.5164	0.0108	0.124
-4.5155	0.0108	0.1241
-4.5143	0.0108	0.1242
-4.5136	0.0108	0.1243
-4.5129	0.0108	0.1244
-4.5122	0.0109	0.1245
-4.5117	0.0109	0.1246
-4.5112	0.0109	0.1247
-4.5105	0.0109	0.1248
-4.5098	0.0109	0.1249
-4.5093	0.0109	0.125
-4.5083	0.0109	0.1251
-4.5078	0.0109	0.1252
-4.5073	0.0109	0.1253
-4.5062	0.0109	0.1254
-4.5058	0.0109	0.1255
-4.5049	0.0109	0.1256
-4.5042	0.0109	0.1257
-4.5032	0.011	0.1258
-4.5024	0.011	0.1259
-4.5018	0.011	0.126
-4.5016	0.011	0.1261
-4.5014	0.011	0.1262
-4.5008	0.011	0.1263
-4.5002	0.011	0.1264
-4.4995	0.011	0.1265
-4.4994	0.011	0.1266
-4.4989	0.011	0.1267
-4.4984	0.011	0.1268
-4.4977	0.011	0.1269
-4.4967	0.011	0.127
-4.4964	0.011	0.1271
-4.496	0.011	0.1272
-4.4949	0.011	0.1273
-4.4942	0.0111	0.1274
-4.4938	0.0111	0.1275
-4.4931	0.0111	0.1276
-4.4926	0.0111	0.1277
-4.4923	0.0111	0.1278
-4.4916	0.0111	0.1279
-4.491	0.0111	0.128
-4.4905	0.0111	0.1281
-4.4901	0.0111	0.1282
-4.4899	0.0111	0.1283
-4.4894	0.0111	0.1284
-4.489	0.0111	0.1285
-4.4884	0.0111	0.1286
-4.4873	0.0111	0.1287
-4.4868	0.0111	0.1288
-4.4863	0.0111	0.1289
-4.4859	0.0111	0.129
-4.4847	0.0112	0.1291
-4.4835	0.0112	0.1292
-4.483	0.0112	0.1293
-4.4824	0.0112	0.1294
-4.4819	0.0112	0.1295
-4.4814	0.0112	0.1296
-4.4808	0.0112	0.1297
-4.4802	0.0112	0.1298
-4.48	0.0112	0.1299
-4.4795	0.0112	0.13
-4.4788	0.0112	0.1301
-4.4781	0.0112	0.1302
-4.4774	0.0112	0.1303
-4.4768	0.0112	0.1304
-4.4762	0.0112	0.1305
-4.4757	0.0113	0.1306
-4.4749	0.0113	0.1307
-4.4744	0.0113	0.1308
-4.4741	0.0113	0.1309
-4.4738	0.0113	0.131
-4.4736	0.0113	0.1311
-4.4731	0.0113	0.1312
-4.4725	0.0113	0.1313
-4.4719	0.0113	0.1314
-4.4716	0.0113	0.1315
-4.4712	0.0113	0.1316
-4.4708	0.0113	0.1317
-4.4705	0.0113	0.1318
-4.4701	0.0113	0.1319
-4.4699	0.0113	0.132
-4.4693	0.0113	0.1321
-4.4691	0.0113	0.1322
-4.4687	0.0113	0.1323
-4.4686	0.0113	0.1324
-4.4683	0.0113	0.1325
-4.4677	0.0113	0.1326
-4.4672	0.0113	0.1327
-4.4665	0.0114	0.1328
-4.4658	0.0114	0.1329
-4.4653	0.0114	0.133
-4.465	0.0114	0.1331
-4.4645	0.0114	0.1332
-4.4639	0.0114	0.1333
-4.4629	0.0114	0.1334
-4.4624	0.0114	0.1335
-4.4618	0.0114	0.1336
-4.4613	0.0114	0.1337
-4.4605	0.0114	0.1338
-4.4602	0.0114	0.1339
-4.4597	0.0114	0.134
-4.4592	0.0114	0.1341
-4.4583	0.0114	0.1342
-4.4577	0.0115	0.1343
-4.4576	0.0115	0.1344
-4.4573	0.0115	0.1345
-4.457	0.0115	0.1346
-4.4567	0.0115	0.1347
-4.456	0.0115	0.1348
-4.4556	0.0115	0.1349
-4.4553	0.0115	0.135
-4.4548	0.0115	0.1351
-4.4542	0.0115	0.1352
-4.454	0.0115	0.1353
-4.4538	0.0115	0.1354
-4.4532	0.0115	0.1355
-4.4529	0.0115	0.1356
-4.4528	0.0115	0.1357
-4.4524	0.0115	0.1358
-4.4521	0.0115	0.1359
-4.4514	0.0115	0.136
-4.451	0.0115	0.1361
-4.4507	0.0115	0.1362
-4.4505	0.0115	0.1363
-4.4503	0.0115	0.1364
-4.45	0.0115	0.1365
-4.4497	0.0115	0.1366
-4.4495	0.0115	0.1367
-4.4489	0.0116	0.1368
-4.4488	0.0116	0.1369
-4.4482	0.0116	0.137
-4.4475	0.0116	0.1371
-4.4472	0.0116	0.1372
-4.4468	0.0116	0.1373
-4.4462	0.0116	0.1374
-4.4457	0.0116	0.1375
-4.4454	0.0116	0.1376
-4.445	0.0116	0.1377
-4.4447	0.0116	0.1378
-4.4443	0.0116	0.1379
-4.4439	0.0116	0.138
-4.4433	0.0116	0.1381
-4.4427	0.0116	0.1382
-4.4425	0.0116	0.1383
-4.4424	0.0116	0.1384
-4.4422	0.0116	0.1385
-4.4418	0.0116	0.1386
-4.4414	0.0116	0.1387
-4.4409	0.0116	0.1388
-4.4402	0.0117	0.1389
-4.4398	0.0117	0.139
-4.4395	0.0117	0.1391
-4.4393	0.0117	0.1392
-4.4389	0.0117	0.1393
-4.4381	0.0117	0.1394
-4.438	0.0117	0.1395
-4.4376	0.0117	0.1396
-4.4373	0.0117	0.1397
-4.437	0.0117	0.1398
-4.4368	0.0117	0.1399
-4.4364	0.0117	0.14
-4.4362	0.0117	0.1401
-4.4361	0.0117	0.1402
-4.4357	0.0117	0.1403
-4.4352	0.0117	0.1404
-4.4347	0.0117	0.1405
-4.4345	0.0117	0.1406
-4.4338	0.0117	0.1407
-4.4333	0.0117	0.1408
-4.433	0.0117	0.1409
-4.4326	0.0117	0.141
-4.4319	0.0118	0.1411
-4.4315	0.0118	0.1412
-4.431	0.0118	0.1413
-4.4305	0.0118	0.1414
-4.4301	0.0118	0.1415
-4.4293	0.0118	0.1416
-4.4292	0.0118	0.1417
-4.4288	0.0118	0.1418
-4.4283	0.0118	0.1419
-4.428	0.0118	0.142
-4.4278	0.0118	0.1421
-4.4277	0.0118	0.1422
-4.4274	0.0118	0.1423
-4.4272	0.0118	0.1424
-4.4271	0.0118	0.1425
-4.4264	0.0118	0.1426
-4.4261	0.0118	0.1427
-4.426	0.0118	0.1428
-4.4259	0.0118	0.1429
-4.4258	0.0118	0.143
-4.4255	0.0118	0.1431
-4.4251	0.0118	0.1432
-4.4249	0.0118	0.1433
-4.4246	0.0118	0.1434
-4.4241	0.0118	0.1435
-4.4237	0.0118	0.1436
-4.423	0.0119	0.1437
-4.4228	0.0119	0.1438
-4.4224	0.0119	0.1439
-4.4219	0.0119	0.144
-4.4214	0.0119	0.1441
-4.4212	0.0119	0.1442
-4.421	0.0119	0.1443
-4.4209	0.0119	0.1444
-4.4205	0.0119	0.1445
-4.4202	0.0119	0.1446
-4.4198	0.0119	0.1447
-4.4196	0.0119	0.1448
-4.4192	0.0119	0.1449
-4.4189	0.0119	0.145
-4.4185	0.0119	0.1451
-4.418	0.0119	0.1452
-4.4175	0.0119	0.1453
-4.4172	0.0119	0.1454
-4.417	0.0119	0.1455
-4.4164	0.0119	0.1456
-4.4162	0.0119	0.1457
-4.416	0.0119	0.1458
-4.4157	0.0119	0.1459
-4.4155	0.0119	0.146
-4.415	0.0119	0.1461
-4.4147	0.012	0.1462
-4.4142	0.012	0.1463
-4.414	0.012	0.1464
-4.4136	0.012	0.1465
-4.4133	0.012	0.1466
-4.413	0.012	0.1467
-4.4125	0.012	0.1468
-4.4121	0.012	0.1469
-4.4118	0.012	0.147
-4.4115	0.012	0.1471
-4.4111	0.012	0.1472
-4.4108	0.012	0.1473
-4.4104	0.012	0.1474
-4.4103	0.012	0.1475
-4.41	0.012	0.1476
-4.4096	0.012	0.1477
-4.4089	0.012	0.1478
-4.4086	0.012	0.1479
-4.4082	0.012	0.148
-4.4079	0.012	0.1481
-4.4076	0.012	0.1482
-4.407	0.012	0.1483
-4.4067	0.012	0.1484
-4.4064	0.0121	0.1485
-4.406	0.0121	0.1486
-4.4056	0.0121	0.1487
-4.4053	0.0121	0.1488
-4.4052	0.0121	0.1489
-4.4051	0.0121	0.149
-4.4045	0.0121	0.1491
-4.4043	0.0121	0.1492
-4.4041	0.0121	0.1493
-4.4037	0.0121	0.1494
-4.4028	0.0121	0.1495
-4.4027	0.0121	0.1496
-4.4017	0.0121	0.1497
-4.4013	0.0121	0.1498
-4.4013	0.0121	0.1499
-4.401	0.0121	0.15
-4.4009	0.0121	0.1501
-4.4004	0.0121	0.1502
-4.4001	0.0121	0.1503
-4.3996	0.0121	0.1504
-4.3993	0.0121	0.1505
-4.3992	0.0121	0.1506
-4.3988	0.0121	0.1507
-4.3987	0.0121	0.1508
-4.3985	0.0121	0.1509
-4.3981	0.0122	0.151
-4.3979	0.0122	0.1511
-4.3976	0.0122	0.1512
-4.3975	0.0122	0.1513
-4.3972	0.0122	0.1514
-4.3971	0.0122	0.1515
-4.3965	0.0122	0.1516
-4.396	0.0122	0.1517
-4.3955	0.0122	0.1518
-4.395	0.0122	0.1519
-4.3946	0.0122	0.152
-4.3945	0.0122	0.1521
-4.3939	0.0122	0.1522
-4.3936	0.0122	0.1523
-4.3934	0.0122	0.1524
-4.3932	0.0122	0.1525
-4.3929	0.0122	0.1526
-4.3927	0.0122	0.1527
-4.3926	0.0122	0.1528
-4.3923	0.0122	0.1529
-4.392	0.0122	0.153
-4.3916	0.0122	0.1531
-4.3913	0.0122	0.1532
-4.391	0.0122	0.1533
-4.3908	0.0122	0.1534
-4.3906	0.0122	0.1535
-4.3901	0.0122	0.1536
-4.3899	0.0123	0.1537
-4.3897	0.0123	0.1538
-4.3892	0.0123	0.1539
-4.3887	0.0123	0.154
-4.388	0.0123	0.1541
-4.3877	0.0123	0.1542
-4.3875	0.0123	0.1543
-4.3873	0.0123	0.1544
-4.3871	0.0123	0.1545
-4.3869	0.0123	0.1546
-4.3867	0.0123	0.1547
-4.3864	0.0123	0.1548
-4.3861	0.0123	0.1549
-4.3857	0.0123	0.155
-4.3853	0.0123	0.1551
-4.385	0.0123	0.1552
-4.385	0.0123	0.1553
-4.3847	0.0123	0.1554
-4.3845	0.0123	0.1555
-4.3844	0.0123	0.1556
-4.3842	0.0123	0.1557
-4.3837	0.0123	0.1558
-4.3836	0.0123	0.1559
-4.3835	0.0123	0.156
-4.3832	0.0123	0.1561
-4.3826	0.0123	0.1562
-4.3822	0.0123	0.1563
-4.382	0.0123	0.1564
-4.3815	0.0124	0.1565
-4.3813	0.0124	0.1566
-4.381	0.0124	0.1567
-4.3809	0.0124	0.1568
-4.3806	0.0124	0.1569
-4.38	0.0124	0.157
-4.3798	0.0124	0.1571
-4.3797	0.0124	0.1572
-4.3795	0.0124	0.1573
-4.3791	0.0124	0.1574
-4.3789	0.0124	0.1575
-4.3786	0.0124	0.1576
-4.3784	0.0124	0.1577
-4.3781	0.0124	0.1578
-4.3779	0.0124	0.1579
-4.3777	0.0124	0.158
-4.3775	0.0124	0.1581
-4.3772	0.0124	0.1582
-4.3768	0.0124	0.1583
-4.3765	0.0124	0.1584
-4.376	0.0124	0.1585
-4.3755	0.0124	0.1586
-4.3753	0.0124	0.1587
-4.375	0.0124	0.1588
-4.3748	0.0124	0.1589
-4.3746	0.0124	0.159
-4.3741	0.0124	0.1591
-4.3737	0.0124	0.1592
-4.373	0.0125	0.1593
-4.3729	0.0125	0.1594
-4.3724	0.0125	0.1595
-4.3721	0.0125	0.1596
-4.3719	0.0125	0.1597
-4.3716	0.0125	0.1598
-4.3715	0.0125	0.1599
-4.3713	0.0125	0.16
-4.3712	0.0125	0.1601
-4.3709	0.0125	0.1602
-4.3706	0.0125	0.1603
-4.3703	0.0125	0.1604
-4.3702	0.0125	0.1605
-4.37	0.0125	0.1606
-4.3699	0.0125	0.1607
-4.3697	0.0125	0.1608
-4.3692	0.0125	0.1609
-4.3689	0.0125	0.161
-4.3688	0.0125	0.1611
-4.3686	0.0125	0.1612
-4.3684	0.0125	0.1613
-4.3682	0.0125	0.1614
-4.3679	0.0125	0.1615
-4.3678	0.0125	0.1616
-4.3676	0.0125	0.1617
-4.3675	0.0125	0.1618
-4.3672	0.0125	0.1619
-4.3671	0.0125	0.162
-4.367	0.0125	0.1621
-4.3667	0.0125	0.1622
-4.3663	0.0125	0.1623
-4.366	0.0125	0.1624
-4.3656	0.0125	0.1625
-4.3652	0.0126	0.1626
-4.365	0.0126	0.1627
-4.3649	0.0126	0.1628
-4.3647	0.0126	0.1629
-4.3645	0.0126	0.163
-4.3644	0.0126	0.1631
-4.3642	0.0126	0.1632
-4.3637	0.0126	0.1633
-4.3634	0.0126	0.1634
-4.3629	0.0126	0.1635
-4.3623	0.0126	0.1636
-4.3619	0.0126	0.1637
-4.3618	0.0126	0.1638
-4.3615	0.0126	0.1639
-4.3614	0.0126	0.164
-4.3612	0.0126	0.1641
-4.361	0.0126	0.1642
-4.3608	0.0126	0.1643
-4.3606	0.0126	0.1644
-4.3604	0.0126	0.1645
-4.3602	0.0126	0.1646
-4.36	0.0126	0.1647
-4.3599	0.0126	0.1648
-4.3595	0.0126	0.1649
-4.3594	0.0126	0.165
-4.3591	0.0126	0.1651
-4.3588	0.0126	0.1652
-4.3583	0.0126	0.1653
-4.3582	0.0126	0.1654
-4.3578	0.0126	0.1655
-4.3577	0.0126	0.1656
-4.3576	0.0126	0.1657
-4.3573	0.0127	0.1658
-4.3572	0.0127	0.1659
-4.3568	0.0127	0.166
-4.3565	0.0127	0.1661
-4.3564	0.0127	0.1662
-4.3561	0.0127	0.1663
-4.356	0.0127	0.1664
-4.3559	0.0127	0.1665
-4.3556	0.0127	0.1666
-4.3554	0.0127	0.1667
-4.3552	0.0127	0.1668
-4.3552	0.0127	0.1669
-4.3547	0.0127	0.167
-4.3544	0.0127	0.1671
-4.3544	0.0127	0.1672
-4.354	0.0127	0.1673
-4.3537	0.0127	0.1674
-4.3535	0.0127	0.1675
-4.3531	0.0127	0.1676
-4.3529	0.0127	0.1677
-4.3526	0.0127	0.1678
-4.3523	0.0127	0.1679
-4.352	0.0127	0.168
-4.3518	0.0127	0.1681
-4.3515	0.0127	0.1682
-4.351	0.0127	0.1683
-4.3508	0.0127	0.1684
-4.3507	0.0127	0.1685
-4.3504	0.0127	0.1686
-4.3504	0.0127	0.1687
-4.3501	0.0127	0.1688
-4.3498	0.0127	0.1689
-4.3497	0.0127	0.169
-4.3495	0.0127	0.1691
-4.3493	0.0128	0.1692
-4.3487	0.0128	0.1693
-4.3484	0.0128	0.1694
-4.3482	0.0128	0.1695
-4.348	0.0128	0.1696
-4.3476	0.0128	0.1697
-4.3472	0.0128	0.1698
-4.3469	0.0128	0.1699
-4.3468	0.0128	0.17
-4.3461	0.0128	0.1701
-4.346	0.0128	0.1702
-4.3458	0.0128	0.1703
-4.3457	0.0128	0.1704
-4.3454	0.0128	0.1705
-4.345	0.0128	0.1706
-4.3448	0.0128	0.1707
-4.3447	0.0128	0.1708
-4.3446	0.0128	0.1709
-4.3445	0.0128	0.171
-4.3441	0.0128	0.1711
-4.344	0.0128	0.1712
-4.3439	0.0128	0.1713
-4.3436	0.0128	0.1714
-4.3434	0.0128	0.1715
-4.3431	0.0128	0.1716
-4.343	0.0128	0.1717
-4.3429	0.0128	0.1718
-4.3428	0.0128	0.1719
-4.3427	0.0128	0.172
-4.3426	0.0128	0.1721
-4.3422	0.0128	0.1722
-4.3419	0.0128	0.1723
-4.3418	0.0128	0.1724
-4.3416	0.0128	0.1725
-4.3415	0.0129	0.1726
-4.3413	0.0129	0.1727
-4.3411	0.0129	0.1728
-4.3408	0.0129	0.1729
-4.3406	0.0129	0.173
-4.3404	0.0129	0.1731
-4.3398	0.0129	0.1732
-4.3394	0.0129	0.1733
-4.3392	0.0129	0.1734
-4.3391	0.0129	0.1735
-4.339	0.0129	0.1736
-4.3386	0.0129	0.1737
-4.3383	0.0129	0.1738
-4.3381	0.0129	0.1739
-4.3379	0.0129	0.174
-4.3377	0.0129	0.1741
-4.3377	0.0129	0.1742
-4.3375	0.0129	0.1743
-4.3371	0.0129	0.1744
-4.3369	0.0129	0.1745
-4.3366	0.0129	0.1746
-4.3364	0.0129	0.1747
-4.3362	0.0129	0.1748
-4.336	0.0129	0.1749
-4.3357	0.0129	0.175
-4.3355	0.0129	0.1751
-4.3353	0.0129	0.1752
-4.3351	0.0129	0.1753
-4.3349	0.0129	0.1754
-4.3349	0.0129	0.1755
-4.3348	0.0129	0.1756
-4.3347	0.0129	0.1757
-4.3342	0.0129	0.1758
-4.334	0.0129	0.1759
-4.3339	0.0129	0.176
-4.3337	0.0129	0.1761
-4.3335	0.013	0.1762
-4.3334	0.013	0.1763
-4.333	0.013	0.1764
-4.3329	0.013	0.1765
-4.3326	0.013	0.1766
-4.3325	0.013	0.1767
-4.3325	0.013	0.1768
-4.3322	0.013	0.1769
-4.3318	0.013	0.177
-4.3317	0.013	0.1771
-4.3313	0.013	0.1772
-4.3311	0.013	0.1773
-4.3309	0.013	0.1774
-4.3307	0.013	0.1775
-4.3304	0.013	0.1776
-4.3304	0.013	0.1777
-4.3302	0.013	0.1778
-4.3301	0.013	0.1779
-4.3299	0.013	0.178
-4.3299	0.013	0.1781
-4.3297	0.013	0.1782
-4.3293	0.013	0.1783
-4.3291	0.013	0.1784
-4.329	0.013	0.1785
-4.329	0.013	0.1786
-4.3288	0.013	0.1787
-4.3286	0.013	0.1788
-4.3285	0.013	0.1789
-4.3284	0.013	0.179
-4.3282	0.013	0.1791
-4.3281	0.013	0.1792
-4.3279	0.013	0.1793
-4.3277	0.013	0.1794
-4.3274	0.013	0.1795
-4.3271	0.013	0.1796
-4.3269	0.013	0.1797
-4.3268	0.013	0.1798
-4.3265	0.013	0.1799
-4.3261	0.013	0.18
-4.326	0.013	0.1801
-4.3259	0.013	0.1802
-4.3258	0.0131	0.1803
-4.3256	0.0131	0.1804
-4.3253	0.0131	0.1805
-4.3252	0.0131	0.1806
-4.325	0.0131	0.1807
-4.3246	0.0131	0.1808
-4.3244	0.0131	0.1809
-4.324	0.0131	0.181
-4.3239	0.0131	0.1811
-4.3234	0.0131	0.1812
-4.3234	0.0131	0.1813
-4.3231	0.0131	0.1814
-4.3227	0.0131	0.1815
-4.3227	0.0131	0.1816
-4.3223	0.0131	0.1817
-4.3222	0.0131	0.1818
-4.3219	0.0131	0.1819
-4.3216	0.0131	0.182
-4.3215	0.0131	0.1821
-4.3212	0.0131	0.1822
-4.3207	0.0131	0.1823
-4.3205	0.0131	0.1824
-4.3203	0.0131	0.1825
-4.32	0.0131	0.1826
-4.3197	0.0131	0.1827
-4.3194	0.0131	0.1828
-4.3191	0.0131	0.1829
-4.3191	0.0131	0.183
-4.319	0.0131	0.1831
-4.3189	0.0131	0.1832
-4.3186	0.0131	0.1833
-4.3186	0.0131	0.1834
-4.3183	0.0131	0.1835
-4.3182	0.0131	0.1836
-4.3179	0.0132	0.1837
-4.3176	0.0132	0.1838
-4.3173	0.0132	0.1839
-4.3169	0.0132	0.184
-4.3168	0.0132	0.1841
-4.3166	0.0132	0.1842
-4.3163	0.0132	0.1843
-4.3161	0.0132	0.1844
-4.3159	0.0132	0.1845
-4.3158	0.0132	0.1846
-4.3155	0.0132	0.1847
-4.3154	0.0132	0.1848
-4.3153	0.0132	0.1849
-4.3151	0.0132	0.185
-4.315	0.0132	0.1851
-4.3148	0.0132	0.1852
-4.3147	0.0132	0.1853
-4.3146	0.0132	0.1854
-4.3145	0.0132	0.1855
-4.3143	0.0132	0.1856
-4.314	0.0132	0.1857
-4.3139	0.0132	0.1858
-4.3136	0.0132	0.1859
-4.313	0.0132	0.186
-4.3127	0.0132	0.1861
-4.3124	0.0132	0.1862
-4.312	0.0132	0.1863
-4.3118	0.0132	0.1864
-4.3116	0.0132	0.1865
-4.3115	0.0132	0.1866
-4.3113	0.0132	0.1867
-4.3112	0.0132	0.1868
-4.3108	0.0132	0.1869
-4.3105	0.0132	0.187
-4.3104	0.0132	0.1871
-4.3102	0.0133	0.1872
-4.3102	0.0133	0.1873
-4.3098	0.0133	0.1874
-4.3094	0.0133	0.1875
-4.3092	0.0133	0.1876
-4.3091	0.0133	0.1877
-4.3089	0.0133	0.1878
-4.3087	0.0133	0.1879
-4.3085	0.0133	0.188
-4.3084	0.0133	0.1881
-4.3081	0.0133	0.1882
-4.3079	0.0133	0.1883
-4.3076	0.0133	0.1884
-4.3075	0.0133	0.1885
-4.3073	0.0133	0.1886
-4.3071	0.0133	0.1887
-4.3069	0.0133	0.1888
-4.3065	0.0133	0.1889
-4.3062	0.0133	0.189
-4.306	0.0133	0.1891
-4.3054	0.0133	0.1892
-4.3053	0.0133	0.1893
-4.3052	0.0133	0.1894
-4.3048	0.0133	0.1895
-4.3046	0.0133	0.1896
-4.3044	0.0133	0.1897
-4.3043	0.0133	0.1898
-4.3041	0.0133	0.1899
-4.304	0.0133	0.19
-4.3039	0.0133	0.1901
-4.3039	0.0133	0.1902
-4.3037	0.0133	0.1903
-4.3035	0.0133	0.1904
-4.3034	0.0133	0.1905
-4.3032	0.0133	0.1906
-4.3029	0.0133	0.1907
-4.3027	0.0134	0.1908
-4.3026	0.0134	0.1909
-4.3024	0.0134	0.191
-4.3022	0.0134	0.1911
-4.3018	0.0134	0.1912
-4.3017	0.0134	0.1913
-4.3017	0.0134	0.1914
-4.3015	0.0134	0.1915
-4.3013	0.0134	0.1916
-4.3011	0.0134	0.1917
-4.3008	0.0134	0.1918
-4.3007	0.0134	0.1919
-4.3007	0.0134	0.192
-4.3003	0.0134	0.1921
-4.3003	0.0134	0.1922
-4.3001	0.0134	0.1923
-4.2999	0.0134	0.1924
-4.2998	0.0134	0.1925
-4.2994	0.0134	0.1926
-4.2992	0.0134	0.1927
-4.2991	0.0134	0.1928
-4.299	0.0134	0.1929
-4.2989	0.0134	0.193
-4.2987	0.0134	0.1931
-4.2985	0.0134	0.1932
-4.2983	0.0134	0.1933
-4.2983	0.0134	0.1934
-4.2977	0.0134	0.1935
-4.2976	0.0134	0.1936
-4.2974	0.0134	0.1937
-4.2973	0.0134	0.1938
-4.2972	0.0134	0.1939
-4.297	0.0134	0.194
-4.2966	0.0134	0.1941
-4.2965	0.0134	0.1942
-4.2964	0.0134	0.1943
-4.2963	0.0134	0.1944
-4.2962	0.0134	0.1945
-4.2961	0.0134	0.1946
-4.2961	0.0134	0.1947
-4.2958	0.0134	0.1948
-4.2957	0.0134	0.1949
-4.2955	0.0134	0.195
-4.2953	0.0134	0.1951
-4.295	0.0135	0.1952
-4.2947	0.0135	0.1953
-4.2945	0.0135	0.1954
-4.2945	0.0135	0.1955
-4.2944	0.0135	0.1956
-4.2943	0.0135	0.1957
-4.2942	0.0135	0.1958
-4.2941	0.0135	0.1959
-4.2939	0.0135	0.196
-4.2936	0.0135	0.1961
-4.2935	0.0135	0.1962
-4.293	0.0135	0.1963
-4.2923	0.0135	0.1964
-4.2923	0.0135	0.1965
-4.292	0.0135	0.1966
-4.2918	0.0135	0.1967
-4.2917	0.0135	0.1968
-4.2916	0.0135	0.1969
-4.2914	0.0135	0.197
-4.2912	0.0135	0.1971
-4.2909	0.0135	0.1972
-4.2908	0.0135	0.1973
-4.2906	0.0135	0.1974
-4.2905	0.0135	0.1975
-4.2904	0.0135	0.1976
-4.2903	0.0135	0.1977
-4.2901	0.0135	0.1978
-4.2899	0.0135	0.1979
-4.2897	0.0135	0.198
-4.2896	0.0135	0.1981
-4.2896	0.0135	0.1982
-4.2894	0.0135	0.1983
-4.2893	0.0135	0.1984
-4.2891	0.0135	0.1985
-4.289	0.0135	0.1986
-4.2888	0.0135	0.1987
-4.2887	0.0135	0.1988
-4.2886	0.0135	0.1989
-4.2885	0.0135	0.199
-4.2883	0.0135	0.1991
-4.2882	0.0135	0.1992
-4.2881	0.0135	0.1993
-4.2879	0.0135	0.1994
-4.2879	0.0135	0.1995
-4.2878	0.0135	0.1996
-4.2876	0.0136	0.1997
-4.2874	0.0136	0.1998
-4.2869	0.0136	0.1999
-4.2868	0.0136	0.2
-4.2867	0.0136	0.2001
-4.2867	0.0136	0.2002
-4.2867	0.0136	0.2003
-4.2866	0.0136	0.2004
-4.2864	0.0136	0.2005
-4.2862	0.0136	0.2006
-4.2861	0.0136	0.2007
-4.2859	0.0136	0.2008
-4.2857	0.0136	0.2009
-4.2855	0.0136	0.201
-4.2855	0.0136	0.2011
